GeneID	Symbol	dbXrefs
105369576	LOC105369576	-
105369577	LOC105369577	-
105369578	LOC105369578	-
105369579	LOC105369579	-
105369580	LOC105369580	-
105369582	LOC105369582	-
105369583	LOC105369583	-
105369584	LOC105369584	-
105369586	LOC105369586	-
105369587	LOC105369587	-
105369588	LOC105369588	-
105369589	LOC105369589	-
105369591	LOC105369591	-
105369592	LOC105369592	-
105369593	LOC105369593	-
105369594	LOC105369594	-
105369595	LOC105369595	-
105369597	LINC02455	HGNC:HGNC:53388
105369601	LOC105369601	-
105369602	LOC105369602	-
105369606	LOC105369606	-
105369607	LOC105369607	-
105369608	LOC105369608	-
105369609	LOC105369609	-
105369611	LOC105369611	-
105369612	LOC105369612	-
105369614	LOC105369614	-
105369616	LOC105369616	-
105369617	LOC105369617	-
105369618	LOC105369618	-
105369620	LOC105369620	-
105369621	LOC105369621	-
105369622	LOC105369622	-
105369623	LOC105369623	-
105369624	LOC105369624	-
105369625	LOC105369625	-
105369626	LOC105369626	-
105369628	LOC105369628	-
105369631	LOC105369631	-
105369632	LOC105369632	Ensembl:ENSG00000111671
105369634	LOC105369634	-
105369635	MIR200CHG	HGNC:HGNC:53161|Ensembl:ENSG00000257084
105369639	LOC105369639	-
105369645	LOC105369645	-
105369647	LOC105369647	-
105369649	LOC105369649	-
105369650	LOC105369650	-
105369651	LOC105369651	-
105369652	LINC02390	HGNC:HGNC:53317
105369653	LOC105369653	-
105369655	LOC105369655	-
105369656	LOC105369656	-
105369657	LOC105369657	-
105369658	LOC105369658	-
105369660	LOC105369660	-
105369663	LOC105369663	-
105369664	LOC105369664	-
105369665	LOC105369665	-
105369666	LOC105369666	-
105369667	LOC105369667	-
105369668	LOC105369668	-
105369669	LOC105369669	-
105369670	LOC105369670	-
105369672	LOC105369672	-
105369673	LOC105369673	-
105369676	LOC105369676	-
105369677	LOC105369677	-
105369678	LINC02378	HGNC:HGNC:53301
105369682	LOC105369682	-
105369684	LINC02468	HGNC:HGNC:53406
105369685	LOC105369685	-
105369686	LOC105369686	-
105369687	LOC105369687	-
105369688	LOC105369688	-
105369689	LOC105369689	-
105369690	LOC105369690	-
105369691	LOC105369691	-
105369692	LOC105369692	-
105369696	LOC105369696	-
105369697	LOC105369697	-
105369698	LOC105369698	-
105369699	LOC105369699	-
105369700	LOC105369700	-
105369701	LOC105369701	-
105369704	LOC105369704	-
105369705	LOC105369705	-
105369706	LOC105369706	-
105369709	LOC105369709	-
105369710	LOC105369710	-
105369711	LOC105369711	-
105369714	LOC105369714	-
105369715	LOC105369715	-
105369716	LOC105369716	-
105369717	LINC02386	HGNC:HGNC:53312
105369718	LOC105369718	-
105369719	LOC105369719	-
105369720	LOC105369720	-
105369722	LOC105369722	-
105369723	LINC02422	HGNC:HGNC:53352|Ensembl:ENSG00000255760
105369724	LOC105369724	-
105369725	LOC105369725	-
105369726	LOC105369726	-
105369728	LOC105369728	-
105369729	ZNF970P	HGNC:HGNC:44511
105369730	LINC02406	HGNC:HGNC:53334
105369734	LINC02471	HGNC:HGNC:53410
105369735	LOC105369735	-
105369736	LOC105369736	Ensembl:ENSG00000258167
105369738	LINC02451	HGNC:HGNC:53383|Ensembl:ENSG00000257164
105369739	LINC02450	HGNC:HGNC:53382|Ensembl:ENSG00000257114
105369740	LINC02461	HGNC:HGNC:53398
105369742	LOC105369742	-
105369743	LOC105369743	-
105369744	LOC105369744	-
105369745	LOC105369745	-
105369746	LOC105369746	-
105369747	LOC105369747	-
105369748	LOC105369748	Ensembl:ENSG00000257433
105369750	LOC105369750	-
105369752	LOC105369752	-
105369753	LOC105369753	-
105369755	LOC105369755	-
105369756	LOC105369756	-
105369757	LOC105369757	-
105369758	DDN-AS1	HGNC:HGNC:53464|Ensembl:ENSG00000257913
105369759	LOC105369759	-
105369760	LOC105369760	-
105369761	LOC105369761	-
105369762	LOC105369762	-
105369763	LOC105369763	-
105369764	LOC105369764	-
105369767	LOC105369767	-
105369768	LOC105369768	-
105369769	LOC105369769	-
105369771	LOC105369771	-
105369772	LOC105369772	-
105369774	LOC105369774	-
105369775	LOC105369775	-
105369776	SMUG1-AS1	HGNC:HGNC:53307
105369777	LOC105369777	-
105369778	LOC105369778	-
105369779	LOC105369779	Ensembl:ENSG00000258056
105369780	LOC105369780	-
105369781	LOC105369781	-
105369782	LOC105369782	-
105369783	LOC105369783	-
105369784	LOC105369784	-
105369785	LINC02403	HGNC:HGNC:53330|Ensembl:ENSG00000257541
105369786	LOC105369786	-
105369787	LOC105369787	-
105369788	LOC105369788	-
105369789	LOC105369789	-
105369791	LOC105369791	-
105369792	LINC02448	HGNC:HGNC:53380
105369793	LOC105369793	-
105369795	LOC105369795	-
105369797	LOC105369797	-
105369798	LOC105369798	-
105369801	LOC105369801	-
105369803	LOC105369803	-
105369804	LOC105369804	-
105369805	LOC105369805	-
105369806	LOC105369806	-
105369807	LINC02454	HGNC:HGNC:53387
105369808	LOC105369808	-
105369809	LOC105369809	-
105369810	LINC02425	HGNC:HGNC:53356|Ensembl:ENSG00000256259
105369811	LOC105369811	-
105369812	LOC105369812	-
105369813	LOC105369813	-
105369815	LINC02442	HGNC:HGNC:53374
105369816	LOC105369816	-
105369818	LOC105369818	-
105369819	LOC105369819	-
105369820	LOC105369820	-
105369822	LINC02373	HGNC:HGNC:53295
105369823	LOC105369823	-
105369826	LOC105369826	-
105369827	LOC105369827	-
105369828	LOC105369828	-
105369831	LOC105369831	-
105369832	LOC105369832	-
105369833	LOC105369833	-
105369838	LOC105369838	-
105369839	LOC105369839	-
105369840	LINC02445	HGNC:HGNC:53377
105369841	LINC02394	HGNC:HGNC:53321
105369842	LOC105369842	-
105369843	LOC105369843	-
105369844	LOC105369844	-
105369845	LOC105369845	-
105369846	LOC105369846	-
105369847	LOC105369847	-
105369848	LINC02407	HGNC:HGNC:53336|Ensembl:ENSG00000257219
105369850	LOC105369850	-
105369851	LOC105369851	-
105369853	LOC105369853	-
105369854	LINC02464	HGNC:HGNC:53401
105369855	LOC105369855	-
105369856	LOC105369856	-
105369859	LOC105369859	-
105369860	LINC02424	HGNC:HGNC:53354|Ensembl:ENSG00000258220
105369863	LOC105369863	-
105369864	LOC105369864	-
105369865	PPP1R12A-AS1	HGNC:HGNC:51903
105369866	LOC105369866	-
105369867	LOC105369867	-
105369869	LOC105369869	-
105369872	LOC105369872	-
105369873	LOC105369873	-
105369874	LOC105369874	-
105369875	LOC105369875	-
105369876	LOC105369876	-
105369877	LOC105369877	-
105369878	LOC105369878	-
105369879	LOC105369879	-
105369880	LOC105369880	-
105369881	LOC105369881	-
105369885	LOC105369885	-
105369886	LOC105369886	-
105369887	LOC105369887	-
105369889	LOC105369889	-
105369890	LOC105369890	-
105369891	LINC02399	HGNC:HGNC:53326|Ensembl:ENSG00000257725
105369892	LOC105369892	-
105369893	LINC02392	HGNC:HGNC:53319
105369895	LOC105369895	-
105369896	LOC105369896	-
105369897	LOC105369897	-
105369898	LOC105369898	-
105369900	LINC02404	HGNC:HGNC:53331
105369901	LOC105369901	-
105369902	LOC105369902	-
105369903	LOC105369903	-
105369904	LOC105369904	-
105369905	LOC105369905	-
105369906	LINC02413	HGNC:HGNC:53342
105369907	LOC105369907	-
105369908	LOC105369908	-
105369909	LOC105369909	-
105369911	LOC105369911	Ensembl:ENSG00000257283
105369912	LOC105369912	-
105369913	LOC105369913	-
105369914	LOC105369914	-
105369915	LOC105369915	-
105369917	LOC105369917	-
105369919	LOC105369919	-
105369920	LINC02410	HGNC:HGNC:53339|Ensembl:ENSG00000258292
105369921	LOC105369921	Ensembl:ENSG00000258343
105369923	LOC105369923	-
105369924	LINC02452	HGNC:HGNC:53384
105369925	LOC105369925	-
105369927	LOC105369927	-
105369928	LOC105369928	-
105369929	LINC02409	HGNC:HGNC:53338
105369930	LOC105369930	-
105369932	LOC105369932	-
105369933	LOC105369933	-
105369935	LOC105369935	-
105369936	LOC105369936	-
105369937	LOC105369937	-
105369938	LOC105369938	-
105369942	LINC02456	HGNC:HGNC:53389
105369944	LOC105369944	-
105369945	LOC105369945	-
105369946	LOC105369946	-
105369947	LOC105369947	-
105369948	LINC02385	HGNC:HGNC:53309
105369949	LOC105369949	-
105369950	LOC105369950	-
105369952	LOC105369952	-
105369953	LOC105369953	-
105369954	KCCAT198	Ensembl:ENSG00000257642
105369955	LOC105369955	-
105369956	LOC105369956	-
105369957	LOC105369957	-
105369958	LOC105369958	-
105369959	LOC105369959	-
105369960	LOC105369960	-
105369961	LOC105369961	-
105369963	LOC105369963	-
105369964	LOC105369964	-
105369965	LOC105369965	-
105369968	LOC105369968	-
105369969	LOC105369969	-
105369971	LOC105369971	Ensembl:ENSG00000259887
105369972	LOC105369972	-
105369973	HNRNPA1P69	HGNC:HGNC:48799
105369974	LOC105369974	-
105369975	LOC105369975	-
105369976	LOC105369976	-
105369978	LOC105369978	-
105369980	LOC105369980	Ensembl:ENSG00000258240
105369981	LOC105369981	-
105369983	LOC105369983	-
105369984	LINC02356	HGNC:HGNC:53278|Ensembl:ENSG00000257595
105369985	LOC105369985	-
105369987	IMMP1LP2	HGNC:HGNC:51132
105369989	LOC105369989	-
105369990	LOC105369990	-
105369991	LOC105369991	-
105369993	LOC105369993	-
105369994	LOC105369994	-
105369995	LOC105369995	-
105369996	LINC02459	HGNC:HGNC:53395
105369998	LOC105369998	-
105369999	LOC105369999	-
105370000	LOC105370000	-
105370002	LOC105370002	-
105370003	LOC105370003	-
105370004	LINC02463	HGNC:HGNC:53400
105370005	LOC105370005	-
105370007	LOC105370007	-
105370008	LOC105370008	-
105370010	LOC105370010	-
105370011	LOC105370011	-
105370012	LOC105370012	-
105370013	LINC02460	HGNC:HGNC:53396
105370014	LINC02423	HGNC:HGNC:53353|Ensembl:ENSG00000256750
105370015	LINC02440	HGNC:HGNC:53372
105370016	LINC02439	HGNC:HGNC:53371|Ensembl:ENSG00000255814
105370017	LOC105370017	-
105370018	LOC105370018	-
105370019	LOC105370019	-
105370020	LOC105370020	-
105370021	LOC105370021	-
105370022	LOC105370022	-
105370024	LOC105370024	Ensembl:ENSG00000256884
105370025	LOC105370025	-
105370026	LOC105370026	-
105370027	LOC105370027	Ensembl:ENSG00000248636
105370029	LOC105370029	-
105370030	LOC105370030	-
105370031	LOC105370031	-
105370032	LOC105370032	-
105370033	LOC105370033	-
105370034	LOC105370034	-
105370035	LOC105370035	-
105370041	LOC105370041	-
105370042	LOC105370042	-
105370044	LOC105370044	-
105370045	LOC105370045	-
105370047	LOC105370047	-
105370050	LOC105370050	-
105370051	LOC105370051	-
105370052	LOC105370052	-
105370053	LOC105370053	-
105370054	LOC105370054	-
105370055	LOC105370055	-
105370056	LOC105370056	-
105370057	LOC105370057	-
105370058	LOC105370058	-
105370059	LINC02350	HGNC:HGNC:53272
105370060	LOC105370060	-
105370061	LOC105370061	-
105370062	LOC105370062	-
105370063	LOC105370063	-
105370064	LOC105370064	-
105370065	LINC02376	HGNC:HGNC:53298
105370066	LOC105370066	-
105370067	LOC105370067	-
105370068	LOC105370068	-
105370069	LOC105370069	-
105370070	LINC02441	HGNC:HGNC:53373|Ensembl:ENSG00000256643
105370071	LOC105370071	-
105370073	LOC105370073	-
105370074	LOC105370074	-
105370076	LOC105370076	-
105370077	LOC105370077	-
105370078	LINC02419	HGNC:HGNC:53349
105370079	LOC105370079	-
105370080	LOC105370080	-
105370082	LOC105370082	-
105370083	LOC105370083	-
105370084	LOC105370084	-
105370085	LINC02414	HGNC:HGNC:53343
105370086	LOC105370086	-
105370087	LOC105370087	-
105370088	LOC105370088	-
105370090	LOC105370090	-
105370091	LOC105370091	-
105370092	LOC105370092	-
105370094	LOC105370094	-
105370099	LOC105370099	-
105370101	LOC105370101	-
105370102	LOC105370102	-
105370103	LOC105370103	-
105370104	LOC105370104	-
105370105	LOC105370105	Ensembl:ENSG00000235438
105370108	LOC105370108	-
105370109	LOC105370109	-
105370111	LOC105370111	-
105370112	LOC105370112	-
105370113	LOC105370113	-
105370114	LOC105370114	-
105370115	LOC105370115	-
105370117	LOC105370117	-
105370118	LOC105370118	-
105370119	LOC105370119	-
105370120	LOC105370120	-
105370121	LOC105370121	-
105370122	LOC105370122	-
105370124	LOC105370124	-
105370125	LINC02340	HGNC:HGNC:53260
105370126	LOC105370126	-
105370128	LOC105370128	-
105370129	LOC105370129	-
105370130	LOC105370130	-
105370132	LOC105370132	-
105370135	LOC105370135	-
105370139	LOC105370139	-
105370141	LINC00385	HGNC:HGNC:42713
105370145	LOC105370145	-
105370148	LOC105370148	-
105370149	LOC105370149	-
105370150	LOC105370150	-
105370152	LOC105370152	-
105370154	LINC02344	HGNC:HGNC:53264
105370156	LOC105370156	-
105370158	LINC02343	HGNC:HGNC:53263
105370159	LOC105370159	-
105370161	LOC105370161	-
105370163	LOC105370163	-
105370165	LOC105370165	-
105370167	LOC105370167	-
105370168	LOC105370168	-
105370169	LOC105370169	-
105370170	LOC105370170	-
105370171	LOC105370171	-
105370173	LOC105370173	-
105370174	LOC105370174	-
105370175	LOC105370175	-
105370176	LOC105370176	-
105370177	LINC02341	HGNC:HGNC:53261|Ensembl:ENSG00000283554
105370178	LOC105370178	-
105370179	LOC105370179	-
105370181	LOC105370181	-
105370182	LOC105370182	-
105370183	LINC00390	HGNC:HGNC:42718
105370185	LOC105370185	-
105370186	LOC105370186	-
105370187	LOC105370187	-
105370188	LOC105370188	-
105370190	LOC105370190	-
105370191	LOC105370191	-
105370192	LOC105370192	-
105370194	LOC105370194	-
105370195	LOC105370195	-
105370196	LOC105370196	-
105370198	LOC105370198	-
105370199	LOC105370199	-
105370201	LOC105370201	-
105370202	LOC105370202	-
105370203	LOC105370203	-
105370204	LOC105370204	-
105370205	LOC105370205	-
105370207	LOC105370207	-
105370208	LINC00345	HGNC:HGNC:42503
105370209	LOC105370209	-
105370210	LOC105370210	-
105370213	LOC105370213	-
105370214	LOC105370214	-
105370216	LOC105370216	-
105370217	LOC105370217	-
105370218	LOC105370218	-
105370219	LOC105370219	-
105370220	LOC105370220	-
105370221	LOC105370221	-
105370222	LOC105370222	-
105370223	LOC105370223	-
105370224	LOC105370224	-
105370227	LOC105370227	-
105370228	LOC105370228	-
105370230	LOC105370230	-
105370231	LOC105370231	-
105370232	LOC105370232	-
105370233	LOC105370233	-
105370234	LOC105370234	-
105370235	LOC105370235	-
105370236	LOC105370236	-
105370237	LOC105370237	-
105370238	LOC105370238	-
105370239	LOC105370239	-
105370240	LOC105370240	-
105370241	LOC105370241	-
105370242	LINC01052	HGNC:HGNC:49046
105370243	LOC105370243	-
105370244	LOC105370244	-
105370245	LOC105370245	-
105370246	LOC105370246	-
105370247	LOC105370247	-
105370248	LOC105370248	-
105370249	LOC105370249	-
105370250	LOC105370250	-
105370251	LOC105370251	-
105370252	LOC105370252	-
105370253	LINC02342	HGNC:HGNC:53262
105370254	LOC105370254	-
105370255	LOC105370255	-
105370256	LOC105370256	-
105370259	LOC105370259	-
105370260	LOC105370260	-
105370261	LOC105370261	-
105370262	LOC105370262	-
105370263	LOC105370263	-
105370264	LOC105370264	-
105370265	LOC105370265	-
105370266	LOC105370266	-
105370269	LOC105370269	-
105370271	LOC105370271	-
105370272	LOC105370272	-
105370273	LOC105370273	-
105370274	LOC105370274	-
105370275	LOC105370275	-
105370276	LOC105370276	-
105370278	LOC105370278	-
105370281	LOC105370281	-
105370282	LOC105370282	-
105370283	LOC105370283	-
105370284	LOC105370284	-
105370285	LOC105370285	-
105370286	LOC105370286	-
105370287	LOC105370287	-
105370289	LOC105370289	-
105370290	LOC105370290	-
105370291	LOC105370291	-
105370292	LOC105370292	-
105370295	LOC105370295	-
105370297	LOC105370297	-
105370298	LOC105370298	-
105370299	LOC105370299	-
105370300	LOC105370300	-
105370301	LOC105370301	-
105370302	LOC105370302	-
105370304	LOC105370304	-
105370306	LOC105370306	Ensembl:ENSG00000231019
105370307	LOC105370307	-
105370308	LINC01040	HGNC:HGNC:49028|Ensembl:ENSG00000226037
105370309	LINC02336	HGNC:HGNC:53256
105370310	LOC105370310	-
105370311	LOC105370311	-
105370312	LOC105370312	-
105370313	LOC105370313	-
105370314	LOC105370314	-
105370315	LOC105370315	-
105370317	LOC105370317	-
105370321	LOC105370321	-
105370322	LOC105370322	-
105370324	LOC105370324	-
105370325	LOC105370325	-
105370327	LOC105370327	-
105370328	LOC105370328	-
105370330	LOC105370330	-
105370332	LOC105370332	-
105370333	LOC105370333	Ensembl:ENSG00000274605
105370335	LOC105370335	-
105370337	LOC105370337	-
105370338	LOC105370338	-
105370339	LOC105370339	-
105370340	LOC105370340	-
105370342	LOC105370342	-
105370343	LOC105370343	-
105370344	LOC105370344	-
105370345	LOC105370345	-
105370346	LOC105370346	-
105370348	LOC105370348	-
105370349	LOC105370349	-
105370350	LOC105370350	-
105370353	LOC105370353	-
105370355	LOC105370355	-
105370356	LOC105370356	-
105370357	LINC00370	HGNC:HGNC:42692
105370359	LOC105370359	-
105370360	LOC105370360	-
105370361	LOC105370361	-
105370362	LOC105370362	-
105370363	LOC105370363	-
105370364	LOC105370364	-
105370365	LOC105370365	-
105370366	LOC105370366	-
105370369	LINC02337	HGNC:HGNC:53257|Ensembl:ENSG00000215881
105370370	LOC105370370	-
105370372	LOC105370372	-
105370373	LOC105370373	-
105370377	LOC105370377	-
105370378	LOC105370378	-
105370380	LOC105370380	-
105370384	LOC105370384	-
105370390	LOC105370390	-
105370392	LOC105370392	-
105370393	LOC105370393	-
105370397	LOC105370397	-
105370398	LOC105370398	-
105370399	LOC105370399	-
105370400	LINC02332	HGNC:HGNC:53252|Ensembl:ENSG00000259054
105370401	LOC105370401	-
105370404	LOC105370404	-
105370406	LOC105370406	-
105370407	LOC105370407	-
105370408	LOC105370408	-
105370409	LOC105370409	-
105370410	LOC105370410	-
105370411	LOC105370411	-
105370412	LOC105370412	-
105370413	LOC105370413	-
105370414	LINC02286	HGNC:HGNC:53203
105370415	LOC105370415	-
105370416	LOC105370416	-
105370418	LOC105370418	-
105370419	LOC105370419	-
105370420	LOC105370420	-
105370421	LOC105370421	-
105370422	LINC02300	HGNC:HGNC:53219
105370423	LINC02281	HGNC:HGNC:53197
105370424	LINC02282	HGNC:HGNC:53199|Ensembl:ENSG00000257056
105370425	LINC02326	HGNC:HGNC:53246
105370426	LOC105370426	-
105370428	LOC105370428	-
105370429	LOC105370429	-
105370430	LOC105370430	-
105370431	G2E3-AS1	HGNC:HGNC:53463
105370432	LOC105370432	-
105370436	LOC105370436	-
105370437	LOC105370437	-
105370438	LOC105370438	-
105370439	LINC02313	HGNC:HGNC:53232
105370440	LOC105370440	-
105370443	LOC105370443	-
105370444	LOC105370444	-
105370445	EGLN3-AS1	HGNC:HGNC:49077
105370446	LOC105370446	-
105370447	LOC105370447	-
105370449	LOC105370449	-
105370450	LOC105370450	-
105370451	LOC105370451	-
105370452	LOC105370452	-
105370453	LOC105370453	-
105370455	LOC105370455	-
105370456	LOC105370456	-
105370457	LOC105370457	-
105370458	SEC23A-AS1	HGNC:HGNC:53213|Ensembl:ENSG00000258651
105370459	LOC105370459	-
105370460	LOC105370460	-
105370461	LOC105370461	-
105370462	LOC105370462	-
105370463	LOC105370463	-
105370464	LOC105370464	-
105370465	LOC105370465	-
105370466	LOC105370466	-
105370467	LOC105370467	-
105370469	LOC105370469	-
105370470	LOC105370470	-
105370471	LINC02307	HGNC:HGNC:53226
105370472	LOC105370472	-
105370473	LOC105370473	Ensembl:ENSG00000258747
105370474	LOC105370474	-
105370475	LOC105370475	-
105370476	LOC105370476	-
105370478	LOC105370478	-
105370479	LINC02303	HGNC:HGNC:53222
105370480	LOC105370480	-
105370481	LOC105370481	-
105370482	LOC105370482	-
105370485	LOC105370485	-
105370486	LOC105370486	-
105370487	LOC105370487	-
105370489	LOC105370489	Ensembl:ENSG00000258843
105370491	LOC105370491	-
105370492	LOC105370492	-
105370495	LOC105370495	-
105370496	LINC02310	HGNC:HGNC:53229
105370497	LOC105370497	-
105370498	LINC02319	HGNC:HGNC:53238
105370500	LOC105370500	-
105370502	LOC105370502	-
105370503	LINC02331	HGNC:HGNC:53251
105370504	LOC105370504	-
105370505	LOC105370505	-
105370507	LOC105370507	-
105370508	LOC105370508	-
105370509	LOC105370509	-
105370511	LOC105370511	-
105370512	LOC105370512	-
105370513	LOC105370513	-
105370514	LOC105370514	-
105370515	LOC105370515	-
105370516	LOC105370516	-
105370518	LOC105370518	-
105370519	LOC105370519	-
105370522	LOC105370522	-
105370524	LOC105370524	-
105370525	LOC105370525	-
105370526	LOC105370526	-
105370527	LOC105370527	-
105370528	LOC105370528	-
105370529	LOC105370529	-
105370530	LOC105370530	-
105370531	LOC105370531	-
105370532	LOC105370532	-
105370534	LOC105370534	-
105370537	LOC105370537	-
105370538	LOC105370538	-
105370539	LOC105370539	-
105370540	LINC02290	HGNC:HGNC:53206
105370542	LOC105370542	-
105370543	LOC105370543	-
105370546	LOC105370546	-
105370547	LOC105370547	-
105370549	LOC105370549	-
105370550	LOC105370550	-
105370552	LOC105370552	-
105370555	LOC105370555	-
105370556	LOC105370556	-
105370557	LOC105370557	-
105370558	LOC105370558	-
105370559	LOC105370559	-
105370560	LOC105370560	-
105370563	LOC105370563	-
105370564	LOC105370564	-
105370567	LOC105370567	-
105370569	LOC105370569	-
105370571	LOC105370571	-
105370572	LOC105370572	-
105370573	LOC105370573	-
105370575	LOC105370575	-
105370576	LOC105370576	-
105370577	LOC105370577	-
105370578	LINC01629	HGNC:HGNC:52260|Ensembl:ENSG00000258602
105370579	LOC105370579	-
105370581	LOC105370581	-
105370582	LOC105370582	-
105370583	LOC105370583	-
105370585	LOC105370585	-
105370586	LOC105370586	Ensembl:ENSG00000258419
105370587	LOC105370587	-
105370588	LOC105370588	-
105370589	LOC105370589	-
105370590	LOC105370590	-
105370591	LOC105370591	-
105370593	LOC105370593	-
105370594	LOC105370594	-
105370596	LOC105370596	-
105370598	LOC105370598	-
105370599	LOC105370599	-
105370600	LOC105370600	-
105370601	LOC105370601	-
105370603	LOC105370603	-
105370604	LOC105370604	-
105370605	LINC02329	HGNC:HGNC:53249|Ensembl:ENSG00000258814
105370607	LINC02309	HGNC:HGNC:53228
105370608	LOC105370608	-
105370610	LINC02296	HGNC:HGNC:53212
105370611	LINC02330	HGNC:HGNC:53250
105370612	LOC105370612	-
105370613	LOC105370613	-
105370614	LOC105370614	-
105370615	LOC105370615	-
105370616	LOC105370616	Ensembl:ENSG00000258792
105370617	LOC105370617	-
105370618	LOC105370618	-
105370619	LOC105370619	-
105370620	LOC105370620	-
105370622	LOC105370622	Ensembl:ENSG00000258716
105370623	LINC02321	HGNC:HGNC:53240|Ensembl:ENSG00000258884
105370624	LOC105370624	-
105370625	LOC105370625	-
105370627	LOC105370627	-
105370629	LOC105370629	-
105370631	LOC105370631	-
105370634	LOC105370634	-
105370635	LOC105370635	-
105370637	LOC105370637	-
105370638	LOC105370638	-
105370639	LOC105370639	-
105370640	LOC105370640	-
105370641	LOC105370641	-
105370643	LOC105370643	-
105370644	LOC105370644	-
105370645	LOC105370645	-
105370646	LINC02299	HGNC:HGNC:53218|Ensembl:ENSG00000258979
105370647	LOC105370647	-
105370648	LINC02304	HGNC:HGNC:53223|Ensembl:ENSG00000259110
105370650	LOC105370650	-
105370651	LOC105370651	-
105370652	LINC02295	HGNC:HGNC:53211
105370653	LOC105370653	-
105370654	LOC105370654	-
105370655	LOC105370655	-
105370656	LOC105370656	-
105370657	LOC105370657	-
105370658	LOC105370658	-
105370659	LOC105370659	-
105370660	LOC105370660	-
105370661	LOC105370661	-
105370664	LOC105370664	-
105370667	LOC105370667	-
105370668	LOC105370668	-
105370669	LOC105370669	-
105370670	LOC105370670	-
105370671	LOC105370671	-
105370672	LOC105370672	-
105370673	LOC105370673	-
105370674	LOC105370674	-
105370675	LOC105370675	-
105370676	LINC02320	HGNC:HGNC:53239
105370677	LOC105370677	-
105370679	LOC105370679	-
105370680	LOC105370680	-
105370681	LINC02323	HGNC:HGNC:53242|Ensembl:ENSG00000259230
105370683	LINC00677	HGNC:HGNC:20121
105370685	LOC105370685	-
105370686	LOC105370686	-
105370687	LOC105370687	-
105370688	LOC105370688	-
105370689	LOC105370689	-
105370690	LOC105370690	-
105370691	LOC105370691	-
105370692	LOC105370692	-
105370693	LOC105370693	-
105370694	LOC105370694	-
105370697	LOC105370697	-
105370698	LOC105370698	-
105370700	LOC105370700	-
105370703	LOC105370703	-
105370705	LOC105370705	-
105370706	LOC105370706	-
105370707	LOC105370707	-
105370708	LOC105370708	-
105370709	LOC105370709	-
105370710	LOC105370710	-
105370711	LOC105370711	-
105370712	LOC105370712	-
105370713	LOC105370713	-
105370714	LOC105370714	-
105370715	LOC105370715	-
105370720	LOC105370720	-
105370721	LOC105370721	-
105370722	LOC105370722	-
105370724	LOC105370724	-
105370725	LOC105370725	-
105370726	LOC105370726	-
105370728	LOC105370728	-
105370729	LOC105370729	-
105370730	LOC105370730	-
105370731	PWRN4	HGNC:HGNC:49130
105370732	LOC105370732	-
105370733	LOC105370733	-
105370734	LOC105370734	-
105370737	LINC02250	HGNC:HGNC:53148
105370738	LOC105370738	-
105370739	LOC105370739	-
105370740	LOC105370740	-
105370741	LOC105370741	-
105370743	LOC105370743	-
105370746	LOC105370746	-
105370747	LOC105370747	-
105370748	LOC105370748	-
105370750	LOC105370750	-
105370751	LOC105370751	-
105370752	LOC105370752	-
105370753	LOC105370753	-
105370754	LOC105370754	-
105370755	LOC105370755	-
105370756	LOC105370756	-
105370757	LOC105370757	Ensembl:ENSG00000241818
105370759	LOC105370759	-
105370761	LOC105370761	-
105370762	LINC02252	HGNC:HGNC:53150
105370763	LOC105370763	-
105370764	LOC105370764	-
105370765	LOC105370765	-
105370766	LOC105370766	-
105370767	LOC105370767	-
105370768	LOC105370768	-
105370769	LOC105370769	-
105370770	LOC105370770	-
105370772	LOC105370772	-
105370773	LOC105370773	-
105370774	LOC105370774	-
105370775	LOC105370775	-
105370776	LOC105370776	-
105370777	LOC105370777	-
105370780	LOC105370780	-
105370781	LOC105370781	-
105370783	LOC105370783	-
105370784	LOC105370784	-
105370785	LOC105370785	-
105370786	LOC105370786	-
105370787	LOC105370787	-
105370788	LOC105370788	-
105370789	LOC105370789	-
105370790	LOC105370790	-
105370791	LOC105370791	-
105370792	LOC105370792	-
105370793	LOC105370793	-
105370794	LOC105370794	-
105370795	LOC105370795	-
105370796	LOC105370796	-
105370798	LOC105370798	-
105370802	LOC105370802	Ensembl:ENSG00000259200
105370803	LOC105370803	-
105370804	LOC105370804	-
105370805	LOC105370805	-
105370807	LOC105370807	-
105370809	LOC105370809	Ensembl:ENSG00000259705
105370811	LOC105370811	-
105370816	LOC105370816	-
105370819	LOC105370819	-
105370820	LOC105370820	-
105370821	LOC105370821	-
105370822	LINC02490	HGNC:HGNC:53471
105370823	LOC105370823	-
105370824	LOC105370824	-
105370826	LOC105370826	-
105370827	LOC105370827	-
105370829	LOC105370829	Ensembl:ENSG00000260937
105370831	LOC105370831	-
105370832	LOC105370832	-
105370833	LOC105370833	-
105370834	LOC105370834	-
105370838	LOC105370838	-
105370839	LOC105370839	-
105370840	LOC105370840	-
105370841	LOC105370841	-
105370842	LOC105370842	-
105370844	LOC105370844	-
105370846	LOC105370846	-
105370847	LOC105370847	-
105370848	LOC105370848	-
105370849	LOC105370849	-
105370850	LOC105370850	-
105370851	LOC105370851	-
105370852	LOC105370852	-
105370854	LOC105370854	-
105370855	LOC105370855	-
105370858	LOC105370858	-
105370861	LOC105370861	-
105370862	LOC105370862	-
105370866	LOC105370866	-
105370867	LOC105370867	-
105370868	LOC105370868	Ensembl:ENSG00000261318
105370869	LOC105370869	-
105370870	LOC105370870	-
105370871	LOC105370871	-
