GeneID	Symbol	dbXrefs
102633773	Gm31520	MGI:MGI:5590679|Ensembl:ENSMUSG00000107653
102633774	Gm31521	MGI:MGI:5590680
102633775	Gm31522	MGI:MGI:5590681
102633776	Gm31523	MGI:MGI:5590682
102633779	Gm31525	MGI:MGI:5590684
102633780	Gm28321	MGI:MGI:5579027
102633781	Gm29183	MGI:MGI:5579889
102633782	Gm31526	MGI:MGI:5590685
102633783	LOC102633783	Ensembl:ENSMUSG00000094874
102633784	LOC102633784	-
102633785	Gm31527	MGI:MGI:5590686
102633788	Gm31529	MGI:MGI:5590688
102633789	Gm31530	MGI:MGI:5590689
102633790	Gm31531	MGI:MGI:5590690
102633791	Gm31532	MGI:MGI:5590691
102633792	Gm31533	MGI:MGI:5590692
102633793	Gm31534	MGI:MGI:5590693
102633794	LOC102633794	-
102633795	Gm31535	MGI:MGI:5590694
102633796	Gm31536	MGI:MGI:5590695
102633797	Gm31537	MGI:MGI:5590696
102633798	Gm31538	MGI:MGI:5590697
102633799	Gm29087	MGI:MGI:5579793
102633800	LOC102633800	-
102633801	Gm28130	MGI:MGI:5578836
102633802	Gm31539	MGI:MGI:5590698
102633804	Gm15522	MGI:MGI:3782969
102633805	Gm26688	MGI:MGI:5477182|Ensembl:ENSMUSG00000097752
102633807	Gm31542	MGI:MGI:5590701
102633808	Gm31543	MGI:MGI:5590702
102633809	LOC102633809	-
102633810	Gm31544	MGI:MGI:5590703
102633811	Gm31545	MGI:MGI:5590704
102633812	Gm31546	MGI:MGI:5590705
102633813	Gm38454	MGI:MGI:5621339
102633814	Gm31547	MGI:MGI:5590706
102633815	Gm31548	MGI:MGI:5590707
102633817	LOC102633817	-
102633818	Gm31550	MGI:MGI:5590709
102633819	Gm31551	MGI:MGI:5590710
102633820	Gm31552	MGI:MGI:5590711
102633821	Gm31553	MGI:MGI:5590712
102633822	Gm31554	MGI:MGI:5590713
102633823	Gm31555	MGI:MGI:5590714
102633824	Gm13261	MGI:MGI:3650831
102633825	Gm31556	MGI:MGI:5590715
102633826	Gm31557	MGI:MGI:5590716
102633827	Gm31558	MGI:MGI:5590717
102633828	Gm31559	MGI:MGI:5590718
102633829	Gm31560	MGI:MGI:5590719
102633831	Gm31562	MGI:MGI:5590721|Ensembl:ENSMUSG00000111008
102633832	Gm31563	MGI:MGI:5590722
102633833	Gm38455	MGI:MGI:5621340
102633834	Gm31564	MGI:MGI:5590723
102633835	Gm31565	MGI:MGI:5590724
102633836	Gm31566	MGI:MGI:5590725
102633837	Gm31567	MGI:MGI:5590726
102633838	Gm31568	MGI:MGI:5590727
102633839	Gm31569	MGI:MGI:5590728
102633841	Gm16017	MGI:MGI:3802069
102633842	Gm31571	MGI:MGI:5590730
102633843	Gm31572	MGI:MGI:5590731
102633844	Gm12637	MGI:MGI:3650764
102633845	Gm31573	MGI:MGI:5590732
102633849	Gm31577	MGI:MGI:5590736
102633851	Gm31579	MGI:MGI:5590738
102633854	Gm31581	MGI:MGI:5590740
102633855	Gm31582	MGI:MGI:5590741
102633856	Gm31583	MGI:MGI:5590742
102633859	Gm31584	MGI:MGI:5590743
102633860	Gm31585	MGI:MGI:5590744
102633861	Gm31586	MGI:MGI:5590745
102633862	Gm31587	MGI:MGI:5590746
102633863	Gm31588	MGI:MGI:5590747
102633865	Gm31590	MGI:MGI:5590749
102633867	Gm31592	MGI:MGI:5590751|Ensembl:ENSMUSG00000111657
102633868	Gm31593	MGI:MGI:5590752
102633869	LOC102633869	-
102633870	Gm31594	MGI:MGI:5590753
102633871	Gm31595	MGI:MGI:5590754
102633872	Gm26544	MGI:MGI:5477038|Ensembl:ENSMUSG00000097362
102633873	Gm31596	MGI:MGI:5590755
102633874	Gm31597	MGI:MGI:5590756
102633875	Gm31598	MGI:MGI:5590757
102633876	Gm29098	MGI:MGI:5579804
102633878	Gm31600	MGI:MGI:5590759
102633879	Gm31601	MGI:MGI:5590760
102633880	LOC102633880	-
102633882	Gm26761	MGI:MGI:5477255
102633885	Gm31603	MGI:MGI:5590762
102633888	Gm31606	MGI:MGI:5590765
102633889	Gm31607	MGI:MGI:5590766
102633890	LOC102633890	-
102633891	Gm31608	MGI:MGI:5590767
102633892	Gm31609	MGI:MGI:5590768
102633893	LOC102633893	-
102633894	Gm31610	MGI:MGI:5590769
102633895	Gm31611	MGI:MGI:5590770
102633896	Gm31612	MGI:MGI:5590771
102633898	Gm31613	MGI:MGI:5590772
102633899	Gm31614	MGI:MGI:5590773
102633900	Gm31615	MGI:MGI:5590774
102633901	Gm31616	MGI:MGI:5590775
102633902	Gm31617	MGI:MGI:5590776
102633903	Gm13785	MGI:MGI:3649781
102633904	Gm31618	MGI:MGI:5590777
102633905	Gm31619	MGI:MGI:5590778
102633906	Gm31620	MGI:MGI:5590779
102633908	Gm31621	MGI:MGI:5590780
102633910	Gm16315	MGI:MGI:3826564
102633911	Gm12022	MGI:MGI:3650976
102633913	Gm31623	MGI:MGI:5590782
102633914	Gm31624	MGI:MGI:5590783
102633917	Gm31626	MGI:MGI:5590785
102633918	Gm12916	MGI:MGI:3649992
102633919	Gm29248	MGI:MGI:5579954
102633922	Gm28420	MGI:MGI:5579126
102633923	Gm31629	MGI:MGI:5590788
102633924	Gm31630	MGI:MGI:5590789
102633925	Gm13782	MGI:MGI:3649363
102633926	Gm31631	MGI:MGI:5590790
102633927	Gm31632	MGI:MGI:5590791
102633928	Sox5os4	MGI:MGI:3783128
102633929	Gm31633	MGI:MGI:5590792
102633930	LOC102633930	-
102633933	Gm31635	MGI:MGI:5590794
102633934	Gm31636	MGI:MGI:5590795
102633935	Gm31637	MGI:MGI:5590796
102633936	Gm31638	MGI:MGI:5590797
102633937	Gm31639	MGI:MGI:5590798
102633938	Gm38456	MGI:MGI:5621341
102633939	Gm15518	MGI:MGI:3801752
102633940	Gm31640	MGI:MGI:5590799
102633941	Gm31641	MGI:MGI:5590800
102633942	Gm14487	MGI:MGI:3649724|Ensembl:ENSMUSG00000085275
102633943	Gm31642	MGI:MGI:5590801
102633944	Gm31643	MGI:MGI:5590802
102633946	Gm31645	MGI:MGI:5590804
102633947	Gm31646	MGI:MGI:5590805
102633948	Gm31647	MGI:MGI:5590806
102633949	Gm31648	MGI:MGI:5590807
102633950	Gm26579	MGI:MGI:5477073|Ensembl:ENSMUSG00000097104
102633951	Gm31649	MGI:MGI:5590808
102633952	Gm31650	MGI:MGI:5590809
102633953	Gm31651	MGI:MGI:5590810
102633955	Gm31652	MGI:MGI:5590811
102633956	Gm31653	MGI:MGI:5590812
102633958	Gm31655	MGI:MGI:5590814
102633959	Gm31656	MGI:MGI:5590815
102633960	Gm31657	MGI:MGI:5590816
102633961	Gm31658	MGI:MGI:5590817
102633962	Gm31659	MGI:MGI:5590818
102633963	Gm31660	MGI:MGI:5590819
102633964	Gm31661	MGI:MGI:5590820
102633965	Gm31662	MGI:MGI:5590821
102633966	Gm31663	MGI:MGI:5590822
102633967	Gm31664	MGI:MGI:5590823
102633968	Gm31665	MGI:MGI:5590824
102633970	Gm31667	MGI:MGI:5590826
102633971	Gm31668	MGI:MGI:5590827
102633972	Gm31669	MGI:MGI:5590828
102633973	LOC102633973	-
102633974	Gm28905	MGI:MGI:5579611
102633975	Gm12911	MGI:MGI:3652009
102633977	Gm31671	MGI:MGI:5590830
102633978	Gm31672	MGI:MGI:5590831
102633980	Gm31673	MGI:MGI:5590832
102633981	Gm31674	MGI:MGI:5590833
102633983	Gm31676	MGI:MGI:5590835
102633984	Gm31677	MGI:MGI:5590836
102633985	Gm31678	MGI:MGI:5590837
102633986	Gm31679	MGI:MGI:5590838
102633987	Gm31680	MGI:MGI:5590839
102633989	Gm31682	MGI:MGI:5590841
102633990	Gm28907	MGI:MGI:5579613
102633991	Gm21918	MGI:MGI:5434082
102633992	Gm29058	MGI:MGI:5579764
102633993	Gm31683	MGI:MGI:5590842
102633994	Gm31684	MGI:MGI:5590843
102633996	Gm31686	MGI:MGI:5590845
102633997	Gm31687	MGI:MGI:5590846
102633998	Gm31688	MGI:MGI:5590847
102634000	Gm31690	MGI:MGI:5590849
102634001	Gm31691	MGI:MGI:5590850
102634002	Gm31692	MGI:MGI:5590851
102634003	Gm31693	MGI:MGI:5590852|Ensembl:ENSMUSG00000105440
102634004	Gm31694	MGI:MGI:5590853
102634006	Gm31696	MGI:MGI:5590855
102634008	Gm31698	MGI:MGI:5590857
102634009	Gm31699	MGI:MGI:5590858
102634010	LOC102634010	-
102634011	Gm26868	MGI:MGI:5477362
102634012	Gm31700	MGI:MGI:5590859
102634013	Gm31701	MGI:MGI:5590860
102634015	Gm31703	MGI:MGI:5590862
102634016	Gm31704	MGI:MGI:5590863
102634017	Gm13817	MGI:MGI:3649315
102634018	LOC102634018	-
102634020	Gm31706	MGI:MGI:5590865
102634021	Gm13001	MGI:MGI:3702655
102634022	Gm31707	MGI:MGI:5590866
102634024	Gm31709	MGI:MGI:5590868
102634027	Gm31711	MGI:MGI:5590870
102634028	Gm31712	MGI:MGI:5590871
102634029	Gm31713	MGI:MGI:5590872
102634030	Gm31714	MGI:MGI:5590873
102634031	Gm31715	MGI:MGI:5590874
102634033	Gm31717	MGI:MGI:5590876
102634034	Gm31718	MGI:MGI:5590877
102634035	Gm31719	MGI:MGI:5590878
102634036	Gm13847	MGI:MGI:3651994
102634037	Gm31720	MGI:MGI:5590879
102634038	Gm31721	MGI:MGI:5590880
102634039	Gm20687	MGI:MGI:5313134
102634040	Gm31722	MGI:MGI:5590881
102634041	Gm31723	MGI:MGI:5590882
102634042	LOC102634042	-
102634043	Gm31724	MGI:MGI:5590883
102634044	Gm31725	MGI:MGI:5590884
102634045	Gm31726	MGI:MGI:5590885
102634046	Gm21182	MGI:MGI:5434537
102634047	Gm31727	MGI:MGI:5590886
102634049	Gm31728	MGI:MGI:5590887
102634050	Gm31729	MGI:MGI:5590888
102634052	Gm31731	MGI:MGI:5590890
102634054	Gm31733	MGI:MGI:5590892
102634055	Gm31734	MGI:MGI:5590893
102634056	Gm31735	MGI:MGI:5590894
102634058	LOC102634058	-
102634060	Gm19708	MGI:MGI:5011893
102634061	Gm31739	MGI:MGI:5590898
102634063	Gm14950	MGI:MGI:3705168|Ensembl:ENSMUSG00000085536
102634064	Gm31740	MGI:MGI:5590899
102634065	LOC102634065	-
102634067	Gm31742	MGI:MGI:5590901
102634068	Gm12907	MGI:MGI:3650882
102634070	Gm28421	MGI:MGI:5579127
102634071	Gm31744	MGI:MGI:5590903
102634072	Gm38457	MGI:MGI:5621342
102634073	Gm31745	MGI:MGI:5590904
102634074	Gm31746	MGI:MGI:5590905
102634075	Gm31747	MGI:MGI:5590906|Ensembl:ENSMUSG00000107441
102634076	Gm20642	MGI:MGI:5313089
102634077	Gm31748	MGI:MGI:5590907
102634078	LOC102634078	-
102634079	Slc36a3os	MGI:MGI:3651340|Ensembl:ENSMUSG00000085531
102634080	Gm31749	MGI:MGI:5590908
102634081	Gm31750	MGI:MGI:5590909
102634082	LOC102634082	-
102634083	Gm31751	MGI:MGI:5590910
102634084	Gm31752	MGI:MGI:5590911|Ensembl:ENSMUSG00000104718
102634085	Gm37168	MGI:MGI:5610396
102634086	Gm31753	MGI:MGI:5590912
102634087	Gm31754	MGI:MGI:5590913
102634088	Gm31755	MGI:MGI:5590914
102634089	Gm31756	MGI:MGI:5590915
102634090	Gm38458	MGI:MGI:5621343
102634092	Gm31758	MGI:MGI:5590917
102634093	Gm31759	MGI:MGI:5590918
102634095	Gm31761	MGI:MGI:5590920
102634096	Gm11476	MGI:MGI:3705135|Ensembl:ENSMUSG00000085596
102634097	LOC102634097	-
102634098	LOC102634098	-
102634099	Gm31762	MGI:MGI:5590921
102634100	Gm38459	MGI:MGI:5621344
102634101	Gm31763	MGI:MGI:5590922|Ensembl:ENSMUSG00000112925
102634102	Gm31764	MGI:MGI:5590923
102634103	Gm31765	MGI:MGI:5590924
102634107	Gm31769	MGI:MGI:5590928
102634109	Gm31771	MGI:MGI:5590930
102634110	Gm31772	MGI:MGI:5590931
102634111	Gm31773	MGI:MGI:5590932
102634112	Gm20706	MGI:MGI:5313153
102634113	Gm31774	MGI:MGI:5590933
102634114	Gm31775	MGI:MGI:5590934
102634115	Gm31776	MGI:MGI:5590935
102634116	Gm31777	MGI:MGI:5590936
102634119	Gm31780	MGI:MGI:5590939
102634120	Gm31781	MGI:MGI:5590940
102634123	Gm31784	MGI:MGI:5590943
102634124	Gm31785	MGI:MGI:5590944
102634125	Gm31786	MGI:MGI:5590945
102634128	LOC102634128	Ensembl:ENSMUSG00000109160
102634129	Gm16365	MGI:MGI:3840143
102634130	Gm12446	MGI:MGI:3651433
102634132	LOC102634132	-
102634133	Gm31790	MGI:MGI:5590949
102634134	Gm31791	MGI:MGI:5590950
102634135	LOC102634135	-
102634136	Gm31792	MGI:MGI:5590951
102634137	Gm31793	MGI:MGI:5590952
102634138	Gm31794	MGI:MGI:5590953
102634140	Gm31796	MGI:MGI:5590955
102634141	Gm31797	MGI:MGI:5590956
102634142	Gm16198	MGI:MGI:3802052
102634148	Gm31803	MGI:MGI:5590962
102634149	Gm31804	MGI:MGI:5590963
102634150	Gm31805	MGI:MGI:5590964
102634151	Gm31806	MGI:MGI:5590965
102634153	Gm31808	MGI:MGI:5590967
102634154	LOC102634154	-
102634155	Gm17025	MGI:MGI:4937852
102634157	Gm31810	MGI:MGI:5590969
102634159	Gm28644	MGI:MGI:5579350
102634160	Gm31812	MGI:MGI:5590971
102634161	Gm31813	MGI:MGI:5590972
102634162	Gm31814	MGI:MGI:5590973
102634163	Gm31815	MGI:MGI:5590974
102634165	Gm31816	MGI:MGI:5590975
102634166	Gm31817	MGI:MGI:5590976
102634167	Gm31818	MGI:MGI:5590977
102634168	Gm38460	MGI:MGI:5621345
102634169	Gm11917	MGI:MGI:3651770
102634170	Gm31819	MGI:MGI:5590978
102634171	Gm31820	MGI:MGI:5590979
102634172	Gm31821	MGI:MGI:5590980
102634174	Gm16104	MGI:MGI:3801749|Ensembl:ENSMUSG00000085327
102634175	Gm31822	MGI:MGI:5590981
102634178	Gm31825	MGI:MGI:5590984
102634181	Gm21890	MGI:MGI:5434054
102634182	Gm31827	MGI:MGI:5590986
102634183	Gm31828	MGI:MGI:5590987
102634184	Gm31829	MGI:MGI:5590988
102634185	Gm31830	MGI:MGI:5590989
102634186	Gm28908	MGI:MGI:5579614
102634187	Gm31831	MGI:MGI:5590990
102634188	Gm29639	MGI:MGI:5580345
102634189	Gm31832	MGI:MGI:5590991
102634191	Gm31834	MGI:MGI:5590993
102634193	Gm31835	MGI:MGI:5590994
102634194	Gm29461	MGI:MGI:5580167|Ensembl:ENSMUSG00000100711
102634195	Gm31836	MGI:MGI:5590995
102634197	Gm31838	MGI:MGI:5590997
102634198	Gm31839	MGI:MGI:5590998
102634199	Gm31840	MGI:MGI:5590999
102634200	Gm31841	MGI:MGI:5591000
102634201	Gm31842	MGI:MGI:5591001
102634202	Gm31843	MGI:MGI:5591002
102634203	Gm31844	MGI:MGI:5591003
102634204	Gm31845	MGI:MGI:5591004
102634205	Gm13264	MGI:MGI:3652184|Ensembl:ENSMUSG00000085257
102634207	Gm31847	MGI:MGI:5591006
102634208	Gm31848	MGI:MGI:5591007
102634209	Gm31849	MGI:MGI:5591008
102634210	Gm31850	MGI:MGI:5591009
102634211	Gm13990	MGI:MGI:3651766
102634212	Gm31851	MGI:MGI:5591010
102634213	Gm31852	MGI:MGI:5591011
102634215	Gm31854	MGI:MGI:5591013
102634216	Gm31855	MGI:MGI:5591014
102634217	LOC102634217	-
102634218	Gm25404	MGI:MGI:5455181
102634220	Gm31857	MGI:MGI:5591016
102634221	Gm31858	MGI:MGI:5591017
102634222	Gm17467	MGI:MGI:4937101
102634224	Gm28829	MGI:MGI:5579535
102634227	Gm31860	MGI:MGI:5591019
102634228	Gm31861	MGI:MGI:5591020
102634229	Gm31862	MGI:MGI:5591021
102634230	Gm31863	MGI:MGI:5591022
102634232	Gm31865	MGI:MGI:5591024
102634233	Gm38461	MGI:MGI:5621346
102634234	Gm31866	MGI:MGI:5591025
102634235	Gm31867	MGI:MGI:5591026
102634236	Gm31868	MGI:MGI:5591027
102634237	Gm31869	MGI:MGI:5591028
102634238	Gm31870	MGI:MGI:5591029
102634239	Gm31871	MGI:MGI:5591030
102634240	Gm31872	MGI:MGI:5591031
102634242	Gm31874	MGI:MGI:5591033
102634243	Gm31875	MGI:MGI:5591034
102634244	Platr16	MGI:MGI:3651931
102634246	Gm31877	MGI:MGI:5591036
102634247	Gm31878	MGI:MGI:5591037
102634248	Gm28581	MGI:MGI:5579287
102634249	Gm31879	MGI:MGI:5591038
102634250	Gm31880	MGI:MGI:5591039
102634251	Gm31881	MGI:MGI:5591040
102634252	Gm31882	MGI:MGI:5591041
102634254	Gm31884	MGI:MGI:5591043
102634255	Gm21729	MGI:MGI:5433893
102634258	Gm31887	MGI:MGI:5591046
102634259	LOC102634259	-
102634260	Gm28423	MGI:MGI:5579129
102634261	Gm31888	MGI:MGI:5591047
102634262	Gm31889	MGI:MGI:5591048
102634263	Gm31890	MGI:MGI:5591049
102634264	Gm31891	MGI:MGI:5591050
102634265	Gm31892	MGI:MGI:5591051
102634266	Gm31893	MGI:MGI:5591052
102634267	Gm31894	MGI:MGI:5591053
102634268	LOC102634268	-
102634269	Gm31895	MGI:MGI:5591054
102634271	Gm31896	MGI:MGI:5591055
102634273	Gm31897	MGI:MGI:5591056
102634274	Gm31898	MGI:MGI:5591057
102634275	Gm29539	MGI:MGI:5580245
102634276	Gm31899	MGI:MGI:5591058
102634277	Gm31900	MGI:MGI:5591059
102634278	Gm31901	MGI:MGI:5591060
102634279	Gm31902	MGI:MGI:5591061
102634280	Gm13486	MGI:MGI:3651420
102634281	Gm31903	MGI:MGI:5591062
102634282	Gm31904	MGI:MGI:5591063
102634283	Gm31905	MGI:MGI:5591064
102634284	Gm38462	MGI:MGI:5621347
102634285	Gm31906	MGI:MGI:5591065
102634286	Gm31907	MGI:MGI:5591066
102634287	Gm31908	MGI:MGI:5591067
102634288	Gm31909	MGI:MGI:5591068
102634291	Gm31912	MGI:MGI:5591071
102634292	Gm31913	MGI:MGI:5591072
102634293	Gm31914	MGI:MGI:5591073
102634295	Gm16189	MGI:MGI:3801760
102634296	LOC102634296	Ensembl:ENSMUSG00000045010|Vega:OTTMUSG00000018191
102634299	Gm31918	MGI:MGI:5591077
102634300	LOC102634300	-
102634302	Gm27199	MGI:MGI:5521042|Ensembl:ENSMUSG00000098649
102634303	Gm31920	MGI:MGI:5591079
102634304	LOC102634304	-
102634305	Gm31921	MGI:MGI:5591080
102634307	Gm12235	MGI:MGI:3650666
102634308	Gm31923	MGI:MGI:5591082
102634309	Gm11419	MGI:MGI:3651781
102634310	Gm28783	MGI:MGI:5579489
102634311	Gm31924	MGI:MGI:5591083
102634312	LOC102634312	-
102634315	Gm31925	MGI:MGI:5591084
102634316	Gm31926	MGI:MGI:5591085
102634318	Gm31928	MGI:MGI:5591087
102634321	Gm31930	MGI:MGI:5591089
102634322	Gm31931	MGI:MGI:5591090
102634323	Gm14320	MGI:MGI:3649455
102634324	LOC102634324	-
102634325	Gm31933	MGI:MGI:5591092
102634328	Gm31936	MGI:MGI:5591095
102634329	Gm31937	MGI:MGI:5591096
102634330	Gm31938	MGI:MGI:5591097|Ensembl:ENSMUSG00000112422
102634331	Gm31939	MGI:MGI:5591098
102634332	Gm31940	MGI:MGI:5591099
102634333	LOC102634333	Ensembl:ENSMUSG00000090066|Vega:OTTMUSG00000035102
102634334	Gm31941	MGI:MGI:5591100
102634335	Gm31942	MGI:MGI:5591101
102634336	Gm12650	MGI:MGI:3649946
102634339	Gm31945	MGI:MGI:5591104
102634340	LOC102634340	-
102634341	Gm31946	MGI:MGI:5591105
102634342	Gm31947	MGI:MGI:5591106
102634346	Gm31951	MGI:MGI:5591110
102634348	LOC102634348	-
102634349	Gm38463	MGI:MGI:5621348
102634350	LOC102634350	-
102634351	Gm31953	MGI:MGI:5591112
102634353	Gm31954	MGI:MGI:5591113
102634354	Gm31955	MGI:MGI:5591114
102634355	Gm31956	MGI:MGI:5591115
102634356	Gm31957	MGI:MGI:5591116
102634357	Gm31958	MGI:MGI:5591117
102634359	Gm29340	MGI:MGI:5580046
102634360	Gm31960	MGI:MGI:5591119
102634362	Gm31962	MGI:MGI:5591121
102634363	Gm31963	MGI:MGI:5591122
102634365	Gm31965	MGI:MGI:5591124
102634366	Gm31966	MGI:MGI:5591125
102634367	Gm29043	MGI:MGI:5579749
102634368	Gm31967	MGI:MGI:5591126
102634370	Gm29373	MGI:MGI:5580079
102634371	Gm21749	MGI:MGI:5433913
102634373	Gm31970	MGI:MGI:5591129
102634376	Gm23952	MGI:MGI:5453729
102634377	Gm31973	MGI:MGI:5591132
102634378	Gm31974	MGI:MGI:5591133
102634380	Gm31976	MGI:MGI:5591135
102634381	Gm31977	MGI:MGI:5591136
102634382	Gm31978	MGI:MGI:5591137
102634383	Gm31979	MGI:MGI:5591138
102634384	Gm31980	MGI:MGI:5591139
102634385	Gm31981	MGI:MGI:5591140
102634387	Gm31982	MGI:MGI:5591141
102634388	LOC102634388	-
102634389	LOC102634389	Ensembl:ENSMUSG00000078648
102634391	Gm31983	MGI:MGI:5591142
102634392	Gm31984	MGI:MGI:5591143
102634393	Gm31985	MGI:MGI:5591144
102634394	Gm31986	MGI:MGI:5591145
102634395	Gm31987	MGI:MGI:5591146
102634396	Gm31988	MGI:MGI:5591147
102634397	Gm31989	MGI:MGI:5591148
102634398	Gm31990	MGI:MGI:5591149
102634400	Gm31992	MGI:MGI:5591151
102634401	LOC102634401	Ensembl:ENSMUSG00000085015
102634402	Gm31993	MGI:MGI:5591152
102634405	Gm13133	MGI:MGI:3650642
102634406	Gm22043	MGI:MGI:5451820
102634407	Gm24576	MGI:MGI:5454353
102634408	Gm31996	MGI:MGI:5591155
102634410	Gm31998	MGI:MGI:5591157
102634411	Gm31999	MGI:MGI:5591158
102634413	Gm29218	MGI:MGI:5579924
102634415	Gm29503	MGI:MGI:5580209
102634417	Gm32002	MGI:MGI:5591161
102634418	Gm32003	MGI:MGI:5591162
102634419	Gm32004	MGI:MGI:5591163
102634420	Gm32005	MGI:MGI:5591164
102634421	Gm32006	MGI:MGI:5591165
102634422	Gm32007	MGI:MGI:5591166
102634423	Gm32008	MGI:MGI:5591167
102634424	Gm32009	MGI:MGI:5591168
102634425	Gm32010	MGI:MGI:5591169
102634426	Gm32011	MGI:MGI:5591170
102634427	Gm32012	MGI:MGI:5591171
102634428	Gm32013	MGI:MGI:5591172
102634429	LOC102634429	-
102634431	Gm32014	MGI:MGI:5591173|Ensembl:ENSMUSG00000111602
102634432	Gm32015	MGI:MGI:5591174
102634433	Gm32016	MGI:MGI:5591175
102634434	Gm32017	MGI:MGI:5591176
102634435	Gm32018	MGI:MGI:5591177
102634437	Ywhaq-ps3	MGI:MGI:3650241
102634438	Gm32020	MGI:MGI:5591179
102634439	Gm38464	MGI:MGI:5621349
102634441	Gm32022	MGI:MGI:5591181
102634442	Gm32023	MGI:MGI:5591182
102634443	Gm32024	MGI:MGI:5591183
102634444	Gm32025	MGI:MGI:5591184
102634445	Gm32026	MGI:MGI:5591185
102634446	Gm32027	MGI:MGI:5591186
102634447	Gm32028	MGI:MGI:5591187
102634448	Gm32029	MGI:MGI:5591188
102634450	Gm32031	MGI:MGI:5591190|Ensembl:ENSMUSG00000109118
102634451	Ndufab1-ps	MGI:MGI:4936891
102634453	Gm32033	MGI:MGI:5591192
102634455	Gm32035	MGI:MGI:5591194
102634456	Gm32036	MGI:MGI:5591195
102634458	Gm28422	MGI:MGI:5579128|Ensembl:ENSMUSG00000099636
102634459	LOC102634459	-
102634460	Gm32038	MGI:MGI:5591197
102634461	Gm32039	MGI:MGI:5591198
102634462	Gm38465	MGI:MGI:5621350
102634463	Gm32040	MGI:MGI:5591199
102634464	Gm32041	MGI:MGI:5591200
102634465	Gm32042	MGI:MGI:5591201
102634468	Gm32045	MGI:MGI:5591204
102634469	Gm32046	MGI:MGI:5591205
102634471	Gm32048	MGI:MGI:5591207
102634472	Gm32049	MGI:MGI:5591208
102634473	Gm29669	MGI:MGI:5580375|Ensembl:ENSMUSG00000100371
102634474	Gm32050	MGI:MGI:5591209
102634475	Gm32051	MGI:MGI:5591210|Ensembl:ENSMUSG00000106438
102634476	Gm32052	MGI:MGI:5591211|Ensembl:ENSMUSG00000110624
102634480	Gm32055	MGI:MGI:5591214
102634481	LOC102634481	-
102634482	Gm32056	MGI:MGI:5591215
102634483	LOC102634483	-
102634484	Gm32057	MGI:MGI:5591216
102634485	Gm32058	MGI:MGI:5591217
102634486	Gm38466	MGI:MGI:5621351
102634487	Gm32059	MGI:MGI:5591218
102634488	Gm28583	MGI:MGI:5579289
102634490	Gm32061	MGI:MGI:5591220|Ensembl:ENSMUSG00000108986
102634491	Gm32062	MGI:MGI:5591221
102634492	Gm28314	MGI:MGI:5579020
102634493	Gm28827	MGI:MGI:5579533
102634494	Gm32063	MGI:MGI:5591222
102634495	LOC102634495	-
102634496	Gm32064	MGI:MGI:5591223
102634499	LOC102634499	-
102634500	Gm32067	MGI:MGI:5591226
102634501	Gm32068	MGI:MGI:5591227
102634502	2900060L22Rik	MGI:MGI:1920261
102634503	Gm32069	MGI:MGI:5591228
102634504	Gm32070	MGI:MGI:5591229
102634505	Gm32071	MGI:MGI:5591230
102634506	Gm32072	MGI:MGI:5591231
102634507	Gm32073	MGI:MGI:5591232
102634509	Gm32074	MGI:MGI:5591233
102634510	Gm32075	MGI:MGI:5591234
102634511	Gm32076	MGI:MGI:5591235
102634512	Gm13791	MGI:MGI:3650954
102634513	Gm13982	MGI:MGI:3651941|Ensembl:ENSMUSG00000085681
102634514	Gm32077	MGI:MGI:5591236
102634516	Gm32079	MGI:MGI:5591238
102634517	Gm13110	MGI:MGI:3651716
102634519	Gm32080	MGI:MGI:5591239
102634520	Gm32081	MGI:MGI:5591240
102634521	Gm32082	MGI:MGI:5591241
102634522	Gm32083	MGI:MGI:5591242
102634523	Gm32084	MGI:MGI:5591243
102634524	Gm32085	MGI:MGI:5591244
102634525	Gm38467	MGI:MGI:5621352
102634529	LOC102634529	-
102634530	Gm32089	MGI:MGI:5591248
102634531	Gm32090	MGI:MGI:5591249
102634532	Gm3642	MGI:MGI:3781818|Ensembl:ENSMUSG00000096685
102634533	LOC102634533	Ensembl:ENSMUSG00000079467
102634534	Gm32091	MGI:MGI:5591250
102634535	Gm32092	MGI:MGI:5591251
102634536	Gm32093	MGI:MGI:5591252
102634539	Gm12236	MGI:MGI:3651548
102634541	Gm28784	MGI:MGI:5579490
102634543	Gm29128	MGI:MGI:5579834
102634544	Gm32098	MGI:MGI:5591257
102634545	Gm32099	MGI:MGI:5591258
102634546	Gm32100	MGI:MGI:5591259
102634547	Gm32101	MGI:MGI:5591260
102634548	Gm32102	MGI:MGI:5591261
102634550	Gm27166	MGI:MGI:5521009|Ensembl:ENSMUSG00000098519
102634551	Gm32104	MGI:MGI:5591263
102634553	Gm32105	MGI:MGI:5591264
102634555	Gm32107	MGI:MGI:5591266
102634556	Gm32108	MGI:MGI:5591267
102634557	Gm16219	MGI:MGI:3802165
102634559	Gm29443	MGI:MGI:5580149|Ensembl:ENSMUSG00000100583
102634560	Gm32110	MGI:MGI:5591269
102634561	Gm14377	MGI:MGI:3651179
102634562	Gm32111	MGI:MGI:5591270
102634563	Gm32112	MGI:MGI:5591271
102634564	Gm32113	MGI:MGI:5591272
102634565	Gm29048	MGI:MGI:5579754
102634566	Gm32114	MGI:MGI:5591273
102634568	Gm32116	MGI:MGI:5591275
102634569	Gm32117	MGI:MGI:5591276
102634570	Gm28790	MGI:MGI:5579496
